location,umap_1,umap_2,umap_3,umap_4,umap_5,umap_6,umap_7,umap_8,umap_9,umap_10
31908.0,7.219377,16.466125,6.171102,-2.3337235,24.310158,-1.015237,5.39219,1.2996993,5.5904355,-1.2745104
31909.0,11.309691,19.458994,9.947798,-1.4874375,25.30701,-1.1273161,4.6426153,2.8039668,9.311868,-1.5852019
32101.0,9.801449,19.461102,7.8342805,-0.66727656,24.079056,-0.99647194,5.39738,0.5276267,7.134906,-0.9808202
32102.0,7.8436337,17.129063,5.848385,-1.7306719,23.842957,-0.5965316,5.1819916,1.5264686,6.2502737,-0.74354994
32103.0,7.2967415,16.462261,6.2200108,-2.6001444,24.585804,-1.087256,5.400076,1.5595356,5.6310782,-1.251224
32104.0,8.461648,17.648603,6.6719117,-1.8892003,24.300322,-0.65544915,5.4847817,1.3221672,6.7331824,-1.063972
32105.0,7.296867,16.3328,5.9294286,-2.5178316,24.641174,-0.9530093,5.4567523,1.3280896,5.7302594,-1.2683282
32106.0,10.465076,19.38398,8.473679,-0.65041214,25.533716,-0.36854112,4.7760653,2.4282622,8.282378,-1.1002737
32107.0,9.910048,19.570652,7.8320913,-0.4812405,24.030964,-0.93705887,5.419046,0.474279,7.2613864,-0.9149624
32201.0,9.444243,18.303967,7.0954638,-1.4797447,24.933561,-0.60686255,5.3871546,1.8495189,7.102785,-0.57213604
32202.0,7.761703,16.990702,6.8069816,-2.4190483,24.297672,-0.9922552,5.2375636,1.594368,6.0560246,-1.8955783
